|-----------|-------------
|106 97  79 | 0   191 0   
|107 100 82 | 0   191 0   
|108 99  80 | 0   191 0   
|108 99  76 | 0   191 0   
|109 95  75 | 0   191 0   
|112 99  80 | 0   191 0   
|107 96  78 | 0   191 0   
|106 96  79 | 0   191 0   
|104 91  68 | 0   191 0   
|106 92  67 | 0   191 0   
|107 92  72 | 0   191 0   
|113 97  80 | 0   191 0   
|112 96  82 | 0   191 0   
|115 101 87 | 0   191 0   
|109 98  88 | 0   191 0   
|83  73  69 | 0   191 0   
|80  75  68 | 0   191 0   
|105 103 94 | 0   191 0   
|106 107 101| 0   191 0   
|74  77  76 | 0   191 0   
|87  89  90 | 0   191 0   
|79  80  80 | 0   191 0   
|91  87  85 | 0   191 0   
|105 97  94 | 0   191 0   
|128 117 118| 0   191 0   
|112 107 109| 0   191 0   
|128 123 118| 0   191 0   
|159 151 141| 0   191 0   
|137 129 118| 0   191 0   
|129 119 110| 0   191 0   
|152 142 138| 0   191 0   
|154 144 142| 0   191 0   
|138 127 128| 0   191 0   
|148 142 139| 0   191 0   
|134 128 124| 0   191 0   
|146 137 135| 0   191 0   
|152 142 140| 0   191 0   
|170 159 159| 0   191 0   
|166 156 153| 0   191 0   
|172 164 157| 0   191 0   
|177 169 162| 0   191 0   
|173 167 158| 0   191 0   
|175 167 163| 0   191 0   
|161 158 153| 0   191 0   
|138 138 135| 0   191 0   
|103 107 105| 0   191 0   
|75  81  80 | 0   191 0   
|71  71  69 | 0   191 0   
|83  78  77 | 0   191 0   
|80  78  75 | 0   191 0   
|76  81  74 | 0   191 0   
|76  83  76 | 0   191 0   
|83  89  82 | 0   191 0   
|82  85  81 | 0   191 0   
|129 130 128| 0   191 0   
|151 154 159| 0   191 0   
|153 157 169| 0   191 0   
|111 120 131| 0   191 0   
|36  47  52 | 0   191 0   
|73  82  75 | 0   191 0   
|129 137 141| 0   191 0   
|128 138 144| 0   191 0   
|135 142 146| 0   191 0   
|145 147 144| 0   191 0   
|148 153 152| 0   191 0   
|147 154 157| 0   191 0   
|120 129 132| 0   191 0   
|112 117 120| 0   191 0   
|128 128 130| 0   191 0   
|142 140 137| 0   191 0   
|152 150 145| 0   191 0   
|180 177 173| 0   191 0   
|225 219 220| 0   191 0   
|204 200 207| 0   191 0   
|140 143 148| 0   191 0   
|116 126 128| 0   191 0   
|113 122 122| 0   191 0   
|135 137 142| 0   191 0   
|155 152 159| 0   191 0   
|150 151 157| 0   191 0   
|171 171 175| 0   191 0   
|213 210 215| 0   191 0   
|214 209 209| 0   191 0   
|201 197 195| 0   191 0   
|195 193 191| 0   191 0   
|153 155 153| 0   191 0   
|112 118 119| 0   191 0   
|120 127 129| 0   191 0   
|118 126 125| 0   191 0   
|123 128 126| 0   191 0   
|137 143 143| 0   191 0   
|144 149 153| 0   191 0   
|140 144 152| 0   191 0   
|143 149 156| 0   191 0   
|133 142 145| 0   191 0   
|137 143 143| 0   191 0   
|155 159 162| 0   191 0   
|148 148 154| 0   191 0   
|150 150 151| 0   191 0   
|185 185 177| 0   191 0   
|210 208 195| 0   191 0   
|193 189 183| 0   191 0   
|158 152 158| 0   191 0   
|129 127 133| 0   191 0   
|127 129 128| 0   191 0   
|143 141 134| 0   191 0   
|143 137 126| 0   191 0   
|143 136 123| 0   191 0   
|143 137 125| 0   191 0   
|149 144 132| 0   191 0   
|152 144 133| 0   191 0   
|151 143 128| 0   191 0   
|147 145 126| 0   191 0   
|151 144 129| 0   191 0   
|147 138 126| 0   191 0   
|146 135 125| 0   191 0   
|142 132 123| 0   191 0   
|132 121 113| 0   191 0   
|130 119 110| 0   191 0   
|129 118 110| 0   191 0   
|124 116 106| 0   191 0   
|126 115 102| 0   191 0   
|122 110 96 | 0   191 0   
|122 112 97 | 0   191 0   
|118 111 96 | 0   191 0   
|115 109 92 | 0   191 0   
|120 112 92 | 0   191 0   
|118 110 87 | 0   191 0   
|121 112 89 | 0   191 0   
|121 109 85 | 0   191 0   
|124 108 83 | 0   191 0   
|132 111 86 | 0   191 0   
|134 111 88 | 0   191 0   
|131 109 88 | 0   191 0   
|128 111 90 | 0   191 0   
|125 114 94 | 0   191 0   
|127 116 90 | 0   191 0   
|124 112 86 | 0   191 0   
|117 102 81 | 0   191 0   
|114 98  80 | 0   191 0   
|111 93  77 | 0   191 0   
|107 91  74 | 0   191 0   
|107 95  84 | 0   191 0   
|84  75  67 | 0   191 0   
|73  67  58 | 0   191 0   
|105 100 92 | 0   191 0   
|101 99  94 | 0   191 0   
|75  72  75 | 0   191 0   
|80  80  85 | 0   191 0   
|83  82  85 | 0   191 0   
|88  85  84 | 0   191 0   
|88  86  77 | 0   191 0   
|123 118 112| 0   191 0   
|117 108 110| 0   191 0   
|133 125 119| 0   191 0   
|144 136 124| 0   191 0   
|146 140 124| 0   191 0   
|153 144 134| 0   191 0   
|153 145 141| 0   191 0   
|112 105 106| 0   191 0   
|97  90  93 | 0   191 0   
|120 115 113| 0   191 0   
|127 123 123| 0   191 0   
|120 114 114| 0   191 0   
|119 113 112| 0   191 0   
|160 155 153| 0   191 0   
|167 161 158| 0   191 0   
|165 160 155| 0   191 0   
|146 143 136| 0   191 0   
|144 141 131| 0   191 0   
|138 134 127| 0   191 0   
|113 110 106| 0   191 0   
|83  82  80 | 0   191 0   
|72  75  73 | 0   191 0   
|68  73  72 | 0   191 0   
|76  80  76 | 0   191 0   
|80  80  78 | 0   191 0   
|78  79  74 | 0   191 0   
|76  80  74 | 0   191 0   
|76  81  75 | 0   191 0   
|83  86  77 | 0   191 0   
|79  81  71 | 0   191 0   
|108 105 100| 0   191 0   
|155 155 156| 0   191 0   
|152 152 162| 0   191 0   
|142 148 158| 0   191 0   
|52  62  66 | 0   191 0   
|59  65  60 | 0   191 0   
|138 149 157| 0   191 0   
|131 146 157| 0   191 0   
|139 150 157| 0   191 0   
|144 154 154| 0   191 0   
|142 153 155| 0   191 0   
|131 142 146| 0   191 0   
|112 125 128| 0   191 0   
|123 133 136| 0   191 0   
|135 138 139| 0   191 0   
|132 133 132| 0   191 0   
|130 131 129| 0   191 0   
|142 144 143| 0   191 0   
|167 165 169| 0   191 0   
|170 169 176| 0   191 0   
|138 142 149| 0   191 0   
|115 124 128| 0   191 0   
|116 127 129| 0   191 0   
|125 127 131| 0   191 0   
|146 143 153| 0   191 0   
|128 135 145| 0   191 0   
|132 137 143| 0   191 0   
|182 183 186| 0   191 0   
|210 208 207| 0   191 0   
|202 198 198| 0   191 0   
|192 189 191| 0   191 0   
|156 155 159| 0   191 0   
|122 125 129| 0   191 0   
|126 133 136| 0   191 0   
|146 155 154| 0   191 0   
|129 136 135| 0   191 0   
|127 132 135| 0   191 0   
|134 138 144| 0   191 0   
|134 138 146| 0   191 0   
|150 154 161| 0   191 0   
|155 162 166| 0   191 0   
|137 145 147| 0   191 0   
|141 149 151| 0   191 0   
|154 155 162| 0   191 0   
|159 159 159| 0   191 0   
|190 187 178| 0   191 0   
|201 197 184| 0   191 0   
|182 179 171| 0   191 0   
|144 139 142| 0   191 0   
|121 121 125| 0   191 0   
|113 117 114| 0   191 0   
|134 133 127| 0   191 0   
|135 130 120| 0   191 0   
|148 141 129| 0   191 0   
|148 141 131| 0   191 0   
|150 142 131| 0   191 0   
|151 143 132| 0   191 0   
|149 141 128| 0   191 0   
|143 142 122| 0   191 0   
|141 137 121| 0   191 0   
|140 132 119| 0   191 0   
|141 131 121| 0   191 0   
|134 120 113| 0   191 0   
|129 117 109| 0   191 0   
|131 118 110| 0   191 0   
|132 120 112| 0   191 0   
|127 120 108| 0   191 0   
|130 121 106| 0   191 0   
|128 116 102| 0   191 0   
|132 119 106| 0   191 0   
|131 121 106| 0   191 0   
|127 118 100| 0   191 0   
|122 112 92 | 0   191 0   
|108 98  73 | 0   191 0   
|110 95  70 | 0   191 0   
|102 84  60 | 0   191 0   
|101 77  51 | 0   191 0   
|101 71  45 | 0   191 0   
|111 78  53 | 0   191 0   
|106 77  52 | 0   191 0   
|102 78  55 | 0   191 0   
|103 82  60 | 0   191 0   
|102 87  61 | 0   191 0   
|114 99  74 | 0   191 0   
|125 109 86 | 0   191 0   
|124 108 89 | 0   191 0   
|118 101 84 | 0   191 0   
|107 94  76 | 0   191 0   
|109 98  84 | 0   191 0   
|89  81  70 | 0   191 0   
|69  61  51 | 0   191 0   
|96  87  79 | 0   191 0   
|98  88  87 | 0   191 0   
|83  78  80 | 0   191 0   
|87  85  88 | 0   191 0   
|82  81  83 | 0   191 0   
|81  82  81 | 0   191 0   
|81  84  75 | 0   191 0   
|123 122 115| 0   191 0   
|150 140 141| 0   191 0   
|149 139 131| 0   191 0   
|137 129 114| 0   191 0   
|141 134 119| 0   191 0   
|152 144 134| 0   191 0   
|128 119 117| 0   191 0   
|91  86  89 | 0   191 0   
|104 99  103| 0   191 0   
|99  98  99 | 0   191 0   
|100 99  100| 0   191 0   
|98  96  96 | 0   191 0   
|99  98  98 | 0   191 0   
|120 118 117| 0   191 0   
|147 145 143| 0   191 0   
|130 129 126| 0   191 0   
|112 113 107| 0   191 0   
|130 131 121| 0   191 0   
|103 104 96 | 0   0   1   
|82  82  77 | 0   0   0   
|73  72  71 | 0   0   0   
|71  74  74 | 0   0   0   
|77  83  82 | 0   0   1   
|71  77  76 | 0   0   0   
|72  76  75 | 0   0   0   
|72  74  73 | 0   0   0   
