R   G   B
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
178 176 174
177 175 173
178 176 174
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
106 104 102
0   0   0
0   0   0
169 167 164
173 169 166
171 167 162
171 167 164
172 169 167
174 172 170
176 174 172
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
105 103 101
132 130 128
156 154 152
165 161 156
166 159 152
161 154 146
160 153 145
162 155 150
164 160 157
167 164 162
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
180 178 176
0   0   0
178 176 174
176 174 171
174 171 169
174 170 167
174 170 167
173 170 168
174 171 169
174 172 170
176 174 171
177 175 173
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
180 178 176
179 177 175
179 176 174
178 176 173
179 175 172
179 175 172
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
104 102 100
0   0   0
155 152 150
162 156 149
160 151 141
152 141 129
148 140 127
150 141 132
153 147 140
157 153 148
161 158 156
0   0   0
0   0   0
0   0   0
0   0   0
175 173 171
174 171 169
176 171 169
176 172 169
177 173 168
177 172 168
175 170 165
173 167 160
170 163 155
168 159 150
167 158 149
166 157 150
165 158 151
166 160 153
168 163 158
171 167 162
174 170 165
175 171 168
176 172 169
177 173 170
177 173 170
176 174 171
178 174 171
178 174 171
177 175 172
177 175 172
177 176 170
177 176 170
179 175 170
179 175 170
179 175 170
179 174 170
178 174 169
177 172 167
177 170 163
177 170 159
174 167 159
174 167 159
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
154 152 149
159 154 149
156 147 138
147 136 124
144 133 123
145 136 127
149 143 136
153 148 144
159 154 150
165 160 158
169 166 164
172 169 167
171 167 164
169 163 156
167 160 152
169 160 151
170 161 151
171 161 152
171 162 152
172 161 149
171 158 144
167 155 139
163 149 134
160 146 132
158 143 130
157 143 131
158 144 132
160 148 136
164 152 141
166 157 147
169 159 150
170 163 152
171 164 153
172 165 154
172 165 157
174 165 156
173 166 158
174 167 159
174 167 159
175 168 157
175 168 157
176 167 157
176 167 157
176 167 157
176 167 157
177 166 156
175 164 152
175 162 148
172 160 144
169 157 141
169 157 141
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
155 153 151
162 157 153
159 152 145
152 143 133
149 140 131
149 142 135
153 147 140
155 150 145
160 153 148
164 157 153
168 161 157
168 162 155
166 157 148
162 151 139
160 147 133
160 146 132
161 147 132
164 148 132
165 149 132
166 150 133
168 150 131
166 149 128
163 143 122
158 138 117
154 133 114
150 131 112
150 131 113
152 134 117
155 138 122
157 143 128
162 146 130
163 149 134
165 151 136
166 154 138
167 155 139
169 155 140
170 156 141
170 158 142
171 157 142
171 157 142
171 157 142
173 157 141
173 157 141
173 157 141
173 157 141
173 157 140
173 155 138
171 154 133
167 151 128
161 146 126
161 146 126
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
157 155 153
166 162 159
165 160 155
159 153 146
157 150 143
158 151 144
159 152 145
160 153 145
162 153 144
164 154 145
165 155 146
164 152 141
160 146 132
156 139 123
154 135 116
153 134 115
155 134 113
156 135 114
158 137 116
162 141 119
165 146 121
168 147 121
165 142 119
160 137 114
154 133 108
150 127 104
148 125 102
147 126 104
149 128 107
151 131 110
155 135 114
158 138 117
160 140 119
161 144 123
163 146 125
165 146 127
167 147 126
168 148 127
167 150 127
169 149 128
169 150 127
169 150 127
170 149 128
170 149 128
170 149 128
170 149 127
169 148 126
167 148 125
164 146 122
158 141 120
158 141 120
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
168 165 163
170 165 161
165 159 152
162 155 147
162 153 143
162 151 139
161 149 137
161 147 133
161 147 132
162 146 130
159 142 126
156 137 119
153 132 111
150 129 108
149 128 106
150 127 104
151 128 105
153 130 107
159 136 112
165 142 118
169 147 120
168 146 119
163 140 116
157 134 110
152 129 105
148 125 102
146 123 102
145 124 102
147 126 104
150 129 107
153 132 110
156 135 113
160 137 116
162 139 118
164 141 118
165 142 119
166 143 120
166 145 120
167 146 121
167 146 121
167 146 121
168 145 121
168 145 121
167 144 121
165 144 122
164 145 122
165 146 123
162 146 125
157 143 124
157 143 124
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
167 163 160
169 162 155
164 155 145
162 152 138
162 148 134
161 145 129
161 143 126
160 141 123
159 140 121
159 139 118
157 137 116
154 133 112
152 131 109
151 128 105
148 127 105
148 125 102
148 125 102
151 128 104
157 134 110
165 143 116
170 148 121
171 149 122
168 146 119
162 141 115
157 134 110
152 131 106
149 126 103
146 125 103
146 125 103
149 128 103
152 129 106
155 132 109
158 135 112
160 137 114
162 139 116
163 140 117
164 143 118
165 142 118
166 143 119
166 143 119
166 143 119
166 144 117
165 144 119
163 142 120
162 143 120
160 143 122
161 147 128
162 150 134
161 151 135
161 151 135
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
156 153 151
165 158 153
166 155 145
161 149 133
160 144 128
162 144 127
162 143 125
161 143 124
162 142 121
161 141 120
160 140 119
159 139 118
158 137 118
156 136 115
154 134 113
152 131 110
150 129 107
149 128 106
153 130 106
159 138 112
166 145 119
172 150 123
173 151 124
171 150 122
168 146 119
163 142 116
159 136 113
155 134 109
153 130 107
152 129 106
152 129 106
153 132 107
156 133 109
158 135 112
160 137 114
162 139 115
163 140 117
164 141 117
165 142 118
166 144 117
166 144 117
165 142 118
164 143 117
163 142 117
161 143 119
160 143 122
159 146 125
161 151 135
164 157 145
166 159 151
166 159 151
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
131 129 127
155 151 148
160 153 145
159 147 135
156 142 124
157 141 124
162 146 130
166 149 135
167 151 135
167 151 135
166 150 134
164 150 135
165 149 133
163 149 134
163 147 131
161 145 129
158 143 123
156 138 119
156 136 115
157 138 115
163 142 120
170 149 124
175 152 128
176 153 129
175 152 128
173 151 124
170 148 121
167 145 118
165 140 116
161 139 112
159 137 110
158 136 109
158 135 111
159 135 112
160 137 113
161 138 114
163 139 116
163 142 117
164 143 118
165 144 118
166 144 117
166 144 117
164 143 115
162 141 115
161 141 113
160 142 116
159 145 120
158 147 128
161 154 139
166 162 152
171 169 162
171 169 162
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
130 128 126
153 149 146
158 149 140
155 142 128
152 138 119
155 143 125
164 151 137
169 158 148
172 161 151
170 161 151
170 161 151
170 160 151
170 160 151
170 161 151
170 160 151
168 159 149
167 155 143
165 151 137
163 149 134
165 149 132
168 152 135
173 155 136
177 158 135
179 158 133
178 157 131
177 155 128
175 153 126
175 150 124
173 148 122
171 146 120
169 144 118
167 142 118
166 141 117
166 141 115
164 142 115
164 141 117
165 143 116
165 142 118
166 144 117
166 144 117
168 145 117
166 144 117
164 142 115
163 140 112
160 141 111
159 142 112
158 144 116
160 149 123
163 156 138
169 165 153
174 173 167
174 173 167
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
129 127 125
150 149 143
153 146 138
149 139 125
146 134 116
151 141 125
161 152 142
167 162 153
169 164 159
169 164 159
169 164 159
169 164 159
170 165 160
171 166 162
173 168 163
173 170 163
173 167 160
171 164 156
171 162 152
172 161 151
173 163 149
176 162 147
177 161 144
178 159 140
178 159 136
179 156 132
178 156 129
178 153 127
177 153 125
176 152 124
173 151 124
172 150 123
172 149 121
172 148 120
171 147 119
170 147 119
170 146 118
169 146 118
168 146 119
168 146 119
169 146 118
168 145 117
166 143 115
162 141 113
160 141 109
159 141 108
158 143 109
159 147 117
162 155 133
169 166 152
175 174 168
175 174 168
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
151 147 144
152 145 137
146 137 123
141 131 115
147 138 122
155 148 136
160 155 146
161 158 151
161 157 152
161 156 152
160 155 151
162 157 152
165 161 156
170 166 161
174 169 165
175 170 165
176 169 164
175 168 163
175 168 160
175 166 157
174 163 151
173 159 145
174 156 139
175 155 134
175 154 132
177 156 130
177 156 130
177 156 130
177 156 130
176 155 130
176 155 130
176 154 127
177 152 126
176 153 125
176 152 124
175 151 123
174 151 123
173 150 122
173 150 122
172 149 121
169 147 120
167 145 118
163 142 116
159 139 111
156 138 107
156 138 105
157 143 114
162 153 130
168 163 151
174 173 167
174 173 167
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
150 148 145
152 146 139
146 137 127
140 131 117
144 135 121
149 141 128
153 146 135
154 147 139
154 147 139
153 146 138
151 144 136
153 144 137
157 149 143
163 156 151
169 162 155
172 165 157
173 166 158
174 167 156
174 165 155
173 162 152
170 158 146
167 153 139
166 149 133
167 149 130
169 150 131
173 154 131
175 154 133
175 155 134
176 156 135
175 156 137
175 156 137
177 158 135
178 157 135
180 157 133
180 157 133
179 158 132
178 157 132
177 156 131
175 156 130
175 154 129
172 151 129
169 150 127
164 145 122
158 140 116
154 136 110
153 137 109
156 142 117
161 150 131
167 162 150
172 171 165
172 171 165
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
152 150 148
155 150 145
152 145 134
145 137 124
146 138 125
150 139 127
152 140 128
151 140 128
151 139 127
149 137 125
146 134 122
146 134 122
151 139 128
158 146 135
164 153 141
167 157 143
170 157 143
171 158 144
170 157 143
168 155 141
164 150 136
160 146 131
159 143 127
160 144 128
164 148 131
169 153 136
173 157 141
174 160 145
174 162 146
175 161 147
175 162 148
176 162 148
179 163 147
180 164 147
181 166 146
182 164 147
180 165 145
179 163 146
178 162 145
176 162 143
174 158 141
169 155 137
162 148 130
155 139 123
150 134 117
150 136 118
154 143 126
159 151 138
166 161 152
172 168 163
172 168 163
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
155 153 151
162 158 153
161 155 148
157 150 139
156 149 138
158 147 137
159 146 132
157 143 129
157 141 125
154 138 121
151 135 118
150 134 118
154 138 122
159 143 129
162 148 133
165 149 133
166 150 133
167 152 132
166 152 134
164 150 135
162 148 134
160 147 133
158 146 134
160 148 136
164 153 141
169 158 148
172 163 154
174 165 158
175 166 159
176 167 160
175 168 160
177 168 161
179 170 160
180 171 161
181 173 160
181 173 160
181 173 160
182 171 161
179 170 160
177 169 156
175 166 152
171 160 148
164 153 141
158 146 135
154 142 131
154 144 135
159 150 141
163 156 149
167 164 157
171 169 166
171 169 166
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
167 165 163
171 167 162
168 163 158
168 161 154
168 159 150
167 156 144
165 151 137
163 147 130
161 143 126
157 141 124
156 140 124
159 143 129
163 147 133
166 150 136
165 151 136
166 150 134
165 151 133
164 150 135
164 151 137
163 152 142
163 154 145
163 156 149
165 159 152
169 162 157
172 167 162
175 171 168
177 173 170
178 174 171
178 174 171
177 174 172
179 175 172
180 175 173
180 176 173
181 177 172
181 177 172
181 177 172
181 177 172
180 176 171
178 174 169
176 170 163
172 166 159
167 160 155
163 156 151
161 154 149
161 156 152
165 161 156
169 165 162
172 168 165
174 172 170
174 172 170
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
177 175 173
176 173 171
176 172 169
175 170 166
174 167 159
173 162 152
171 157 145
167 155 139
165 152 138
165 151 139
166 154 143
168 157 147
170 159 149
170 158 147
168 157 145
167 155 143
165 154 142
165 156 146
166 159 152
170 165 160
172 168 165
173 171 168
175 172 170
177 175 173
0   0   0
0   0   0
0   0   0
0   0   0
180 178 176
0   0   0
0   0   0
0   0   0
0   0   0
181 179 177
181 179 177
181 179 177
0   0   0
179 177 175
178 174 171
176 172 169
172 169 167
171 168 166
171 168 166
172 170 168
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
179 177 174
178 174 169
176 170 163
175 166 159
171 164 156
171 162 155
170 163 156
171 165 158
174 167 162
175 168 164
175 168 163
173 166 159
171 164 157
168 163 154
169 163 156
171 166 161
174 172 169
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
178 176 173
178 174 171
177 173 170
175 172 170
175 173 170
176 174 171
177 175 173
0   0   0
178 175 173
176 174 171
176 172 169
173 169 166
173 169 166
174 172 169
178 176 174
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
0   0   0
